ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1763459801.335069,d4pg_train,FAR,train,1,0,-9.687533661663979,0,1,1,0.134,0.025,1.374,0.033916984,0.031035747,0.2788428,0.41724482,-0.49557847,-0.194428,0.0,0.0,0.0,0.12707801163196564,0.12707801163196564,link6
1763459802.7151883,d4pg_train,FAR,train,1,1,-8.225617851439814,0,2,1,0.096,-0.006,1.353,-0.70310277,0.035947364,-0.10300748,0.19151121,0.90236837,-0.22520344,0.0,0.0,0.0,0.40498000383377075,0.40498000383377075,link6
1763459804.0894623,d4pg_train,FAR,train,1,2,-8.527485754463447,0,3,1,0.266,-0.262,1.276,-0.8310421,0.022692986,0.679515,0.54203975,-0.42093107,-0.1185754,0.0,0.0,0.0,0.22064156830310822,0.22064156830310822,link6
1763459805.471449,d4pg_train,FAR,train,1,3,-8.100856560117153,0,4,1,0.349,-0.095,1.3,-0.26926595,0.12035282,0.46071413,0.59940493,-0.570305,-0.07043963,0.0,0.0,0.0,0.6996058821678162,0.6996058821678162,link6
1763459806.8451238,d4pg_train,FAR,train,1,4,-8.166976272464913,0,5,1,0.232,0.307,1.28,0.8369174,0.07933797,0.4008803,-0.09615513,0.538391,0.32905638,0.0,0.0,0.0,0.3523799777030945,0.3523799777030945,link6
1763459808.2207043,d4pg_train,FAR,train,1,5,-8.815226714808277,0,6,1,0.413,0.079,1.216,0.14452347,-0.0104653975,0.66822034,-0.41888952,0.49735984,0.25630668,0.0,0.0,0.0,0.1518380492925644,0.1518380492925644,link6
1763459809.6033118,d4pg_train,FAR,train,1,6,-7.831450669600958,0,7,1,0.395,-0.0,1.223,-0.033764124,-0.05843001,0.7404646,-0.4909441,0.28669053,0.22524154,0.0,0.0,0.0,0.37279051542282104,0.37279051542282104,link6
1763459810.9771812,d4pg_train,FAR,train,1,7,-8.262361520885541,0,8,1,-0.131,0.068,1.368,-0.21378057,0.05800241,-0.3847065,0.03872648,0.2088431,0.07571708,0.0,0.0,0.0,0.6611267924308777,0.6611267924308777,link6
1763459812.352044,d4pg_train,FAR,train,1,8,-8.047425650224376,0,9,1,-0.28,0.096,1.308,-0.2545441,-0.046018954,-0.5474908,-0.24241458,0.7154562,-0.5519898,0.0,0.0,0.0,0.8536913990974426,0.8536913990974426,link6
1763459813.731765,d4pg_train,FAR,train,1,9,-8.051110553638631,0,10,1,-0.391,0.117,1.249,-0.30811656,-0.17838371,-0.51197267,-0.3215404,0.9651793,-0.86521417,0.0,0.0,0.0,0.33981961011886597,0.33981961011886597,link6
