ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1764102749.0761786,ddpg_demo,FAR,demo,1,0,-2.752784305994024,0,0,0,-0.042,0.194,0.41,1.6107309,-0.05424683,2.0318,-2.589666,-2.5902805,-2.2489834,0.0,0.0,0.0,0.55389004945755,0.55389004945755,link6
1764102750.4661212,ddpg_demo,FAR,demo,1,1,-2.3715812194452344,0,0,0,-0.027,0.156,0.354,1.7141172,0.1026051,2.523495,-3.1316485,-3.1415634,-2.875136,0.0,0.0,0.0,0.4714050889015198,0.4714050889015198,link6
1764102751.8495793,ddpg_demo,FAR,demo,1,2,-2.2398598741061613,0,0,0,0.012,0.21,0.302,1.5127698,0.37060958,2.5132601,-3.1417325,-3.1416476,-3.1237626,0.0,0.0,0.0,0.5062005519866943,0.5062005519866943,link6
1764102753.2352128,ddpg_demo,FAR,demo,1,3,-2.2162377385647685,0,0,0,-0.051,0.202,0.302,1.8164829,0.36633202,2.5187733,-3.141941,-3.1418457,-3.1168995,0.0,0.0,0.0,0.5816383361816406,0.5816383361816406,link6
1764102754.627893,ddpg_demo,FAR,demo,1,4,-2.2006539801974108,0,0,0,-0.055,0.204,0.294,1.8204484,0.4056608,2.5283384,-3.1418118,-3.1417797,-3.1177285,0.0,0.0,0.0,0.517149031162262,0.517149031162262,link6
1764102758.281771,ddpg_demo,FAR,demo,2,0,-3.0042044131287406,0,0,0,-0.08,0.202,0.448,1.7587243,-0.12417832,1.9634966,-2.505032,-2.5055952,-1.9849689,0.0,0.0,0.0,0.5696839690208435,0.5696839690208435,link6
1764102759.6734724,ddpg_demo,FAR,demo,2,1,-2.4453496203768377,0,0,0,-0.028,0.144,0.362,1.7470413,0.037921924,2.5261374,-3.1294856,-3.1415346,-2.7140722,0.0,0.0,0.0,0.38943490386009216,0.38943490386009216,link6
1764102761.0472353,ddpg_demo,FAR,demo,2,2,-2.243933478296259,0,0,0,0.053,0.206,0.298,1.3195752,0.3858453,2.5132618,-3.141669,-3.1415966,-3.1248696,0.0,0.0,0.0,0.46634072065353394,0.46634072065353394,link6
1764102762.428588,ddpg_demo,FAR,demo,2,3,-2.239196846577794,0,0,0,-0.066,0.19,0.312,1.9133737,0.31329197,2.517792,-3.141822,-3.141888,-3.10961,0.0,0.0,0.0,0.6039688587188721,0.6039688587188721,link6
1764102763.8114803,ddpg_demo,FAR,demo,2,4,-2.235561530237165,0,0,0,-0.073,0.188,0.306,1.910398,0.3532974,2.5333917,-3.1402965,-3.1417491,-3.1120398,0.0,0.0,0.0,0.4915234446525574,0.4915234446525574,link6
1764102767.451069,ddpg_demo,FAR,demo,3,0,-2.8223159079131914,0,0,0,-0.08,0.16,0.432,1.9125645,-0.15627415,2.0981476,-2.683802,-2.6847339,-2.0704806,0.0,0.0,0.0,0.5690993666648865,0.5690993666648865,link6
1764102768.830892,ddpg_demo,FAR,demo,3,1,-2.492167901451401,0,0,0,-0.009,0.152,0.358,1.5909486,0.07127193,2.5249848,-3.129512,-3.14154,-2.7208095,0.0,0.0,0.0,0.3454902172088623,0.3454902172088623,link6
1764102770.215665,ddpg_demo,FAR,demo,3,2,-2.251638927500093,0,0,0,0.009,0.205,0.308,1.5272614,0.34123772,2.51314,-3.1417255,-3.1416662,-3.1201184,0.0,0.0,0.0,0.5080904364585876,0.5080904364585876,link6
1764102771.5990193,ddpg_demo,FAR,demo,3,3,-2.2282720825574525,0,0,0,-0.053,0.199,0.306,1.84242,0.34487924,2.5182378,-3.1418278,-3.1417778,-3.1162598,0.0,0.0,0.0,0.5795421600341797,0.5795421600341797,link6
1764102772.9740853,ddpg_demo,FAR,demo,3,4,-2.197162188681735,0,0,0,-0.044,0.208,0.292,1.7641449,0.4152544,2.527288,-3.1417673,-3.1417518,-3.1195867,0.0,0.0,0.0,0.5116857886314392,0.5116857886314392,link6
1764102776.6272352,ddpg_demo,FAR,demo,4,0,-2.7426903593354086,0,0,0,-0.07,0.135,0.428,1.9100238,-0.1774838,2.0966222,-2.7187994,-2.7208402,-2.0152848,0.0,0.0,0.0,0.5659842491149902,0.5659842491149902,link6
1764102778.013015,ddpg_demo,FAR,demo,4,1,-2.532155120068913,0,0,0,0.005,0.156,0.36,1.490555,0.07946416,2.5092182,-3.1283355,-3.1413946,-2.6924217,0.0,0.0,0.0,0.3336065709590912,0.3336065709590912,link6
1764102779.3888814,ddpg_demo,FAR,demo,4,2,-2.1682793136456002,0,0,0,0.165,0.15,0.279,0.7364085,0.47557983,2.5189364,-3.1403425,-3.1419573,-3.1199286,0.0,0.0,0.0,0.5286533236503601,0.5286533236503601,link6
1764102780.7658107,ddpg_demo,FAR,demo,4,3,-2.334706982689624,0,0,0,-0.107,0.121,0.352,2.310783,0.0878821,2.518733,-3.1416035,-3.141753,-3.0678258,0.0,0.0,0.0,0.6122626066207886,0.6122626066207886,link6
1764102782.1563222,ddpg_demo,FAR,demo,4,4,-2.3775024816769186,0,0,0,-0.064,0.16,0.334,1.854149,0.21729541,2.5471368,-3.1351058,-3.1417286,-3.0875077,0.0,0.0,0.0,0.3709146976470947,0.3709146976470947,link6
1764102785.789079,ddpg_demo,FAR,demo,5,0,-2.805691481746174,0,0,0,-0.074,0.119,0.443,2.007712,-0.24065623,2.1016698,-2.7531838,-2.75647,-1.8140188,0.0,0.0,0.0,0.5633541941642761,0.5633541941642761,link6
1764102787.163403,ddpg_demo,FAR,demo,5,1,-2.6504105677902055,0,0,0,0.023,0.152,0.365,1.3107293,0.07530963,2.5008142,-3.1269722,-3.1412911,-2.5873442,0.0,0.0,0.0,0.2903727889060974,0.2903727889060974,link6
1764102788.5667372,ddpg_demo,FAR,demo,5,2,-2.150719427830371,0,0,0,0.206,0.092,0.274,0.45635363,0.4981143,2.5178387,-3.1409976,-3.1421156,-3.1220746,0.0,0.0,0.0,0.5466331243515015,0.5466331243515015,link6
1764102789.9535055,ddpg_demo,FAR,demo,5,3,-2.37353242288045,0,0,0,-0.104,0.093,0.368,2.427902,-0.016299937,2.5197253,-3.14109,-3.141642,-3.0383966,0.0,0.0,0.0,0.6017723679542542,0.6017723679542542,link6
1764102791.3382776,ddpg_demo,FAR,demo,5,4,-2.4509492183610098,0,0,0,-0.057,0.146,0.346,1.8718258,0.13417591,2.5535662,-3.13269,-3.1417174,-3.066391,0.0,0.0,0.0,0.3370344936847687,0.3370344936847687,link6
1764102794.9989035,ddpg_demo,FAR,demo,6,0,-2.9885489758995742,0,0,0,-0.087,0.146,0.465,1.9999982,-0.2508297,2.068526,-2.7106552,-2.7138495,-1.7483742,0.0,0.0,0.0,0.562494158744812,0.562494158744812,link6
1764102796.373219,ddpg_demo,FAR,demo,6,1,-2.649499675327082,0,0,0,0.021,0.15,0.366,1.4109083,0.03410521,2.4984186,-3.1259205,-3.1412585,-2.5173984,0.0,0.0,0.0,0.2908138632774353,0.2908138632774353,link6
1764102797.76087,ddpg_demo,FAR,demo,6,2,-2.276008325849225,0,0,0,-0.003,0.198,0.318,1.5834937,0.29232916,2.5130763,-3.141713,-3.1416962,-3.1123655,0.0,0.0,0.0,0.5173854231834412,0.5173854231834412,link6
1764102799.1457248,ddpg_demo,FAR,demo,6,3,-2.2215936170448156,0,0,0,-0.045,0.2,0.305,1.8063495,0.34546092,2.5192819,-3.1417937,-3.1417205,-3.1169925,0.0,0.0,0.0,0.5705105066299438,0.5705105066299438,link6
1764102800.5549934,ddpg_demo,FAR,demo,6,4,-2.191070697565729,0,0,0,-0.043,0.21,0.29,1.7619601,0.4220543,2.5266645,-3.1418464,-3.141797,-3.1203396,0.0,0.0,0.0,0.5209125280380249,0.5209125280380249,link6
