ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1763460062.4328163,d4pg_train,FAR,train,1,0,-8.457817447379147,0,1,1,0.01,0.039,1.395,-0.095301874,-0.01604088,0.046670265,-0.097449765,-0.024644729,0.024057921,0.0,0.0,0.0,0.40824300050735474,0.40824300050735474,link6
1763460063.8247497,d4pg_train,FAR,train,1,1,-8.285263834788909,0,2,1,0.005,-0.008,1.376,-0.3346829,0.13378085,-0.20312926,-2.0571384,0.4263453,-0.30579704,0.0,0.0,0.0,0.5147493481636047,0.5147493481636047,link6
1763460065.202346,d4pg_train,FAR,train,1,2,-8.563796375033334,0,3,1,0.158,-0.001,1.383,-0.2300007,0.065935664,0.11859428,-0.61117876,0.019922031,0.19358851,0.0,0.0,0.0,0.3161466121673584,0.3161466121673584,link6
1763460066.58261,d4pg_train,FAR,train,1,3,-8.213193343732263,0,4,1,0.139,-0.016,1.361,-0.18647969,-0.042805053,0.3726988,0.5275535,-0.49249566,0.47909915,0.0,0.0,0.0,0.709313690662384,0.709313690662384,link6
1763460067.9601846,d4pg_train,FAR,train,1,4,-8.354239704945682,0,5,1,0.053,0.027,1.38,-0.8698981,-0.06975112,0.25319165,-0.32417727,-0.4648846,0.30587956,0.0,0.0,0.0,0.43192100524902344,0.43192100524902344,link6
1763460069.3356862,d4pg_train,FAR,train,1,5,-8.35989068078227,0,6,1,-0.081,0.096,1.387,-0.43080807,-0.12739898,0.07115177,-0.38146454,-0.20171978,0.6975864,0.0,0.0,0.0,0.7172859311103821,0.7172859311103821,link6
1763460070.723277,d4pg_train,FAR,train,1,6,-8.537909284856434,0,7,1,-0.168,0.109,1.378,-0.4142089,-0.18684392,0.06292494,-0.20442672,0.031321615,0.6569192,0.0,0.0,0.0,0.33074110746383667,0.33074110746383667,link6
1763460072.104896,d4pg_train,FAR,train,1,7,-9.388234614991884,0,8,1,0.38,-0.058,1.241,-0.40086865,-0.008648167,0.7517154,-0.91351587,-0.70612586,0.6902765,0.0,0.0,0.0,0.1143687516450882,0.1143687516450882,link6
1763460073.543482,d4pg_train,MID,train,1,8,-8.081089298649715,0,9,1,0.254,-0.048,1.305,-0.38683274,-0.000980929,0.57155865,-0.114622496,-0.84903,-0.17184573,0.0,0.0,0.0,0.3922497630119324,0.3922497630119324,link6
1763460074.9386077,d4pg_train,FAR,train,1,9,-8.500096514809643,0,10,1,0.177,-0.044,1.358,-0.38503528,-0.008384836,0.37772027,0.28564918,-0.34658918,-0.540861,0.0,0.0,0.0,0.2886202931404114,0.2886202931404114,link6
1763460076.3163757,d4pg_train,FAR,train,1,10,-7.822968772360574,0,11,1,-0.38,0.017,1.247,-0.12284763,-0.03337507,-0.53353786,1.0247347,-0.738697,0.75477755,0.0,0.0,0.0,0.8993960022926331,0.8993960022926331,link6
