ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1764107988.6252596,d4pg_train,FAR,train,1,0,-6.346091915639461,0,1,1,-0.013,-0.001,1.055,0.118420646,-0.0023080136,-0.029603936,-0.024032062,-0.0015682945,-0.220792,0.0,0.0,0.0,0.5769376158714294,0.5769376158714294,link6
1764107990.003003,d4pg_train,FAR,train,1,1,-6.30593689252,0,2,1,-0.185,-0.149,1.023,0.6866487,-0.26463383,0.0015115809,-0.22453775,-0.06726463,-0.35602805,0.0,0.0,0.0,0.698311984539032,0.698311984539032,link6
1764107991.3844578,d4pg_train,FAR,train,1,2,-6.454161689416284,0,3,1,-0.012,-0.009,1.045,0.6589985,-0.17926121,0.28111583,0.008250111,0.06675015,-0.5218096,0.0,0.0,0.0,0.33048924803733826,0.33048924803733826,link6
1764107992.765058,d4pg_train,FAR,train,1,3,-6.1742826924861784,0,4,1,0.156,0.132,1.004,0.6955159,-0.032854743,0.4415943,0.1549755,0.15314604,-0.8298666,0.0,0.0,0.0,0.5229983329772949,0.5229983329772949,link6
1764107994.1553135,d4pg_train,FAR,train,1,4,-6.41141611119815,0,5,1,0.126,0.054,1.037,0.40891376,0.0070676925,0.2690741,-0.9619551,0.0067680264,0.09936152,0.0,0.0,0.0,0.36097943782806396,0.36097943782806396,link6
1764107995.5390081,d4pg_train,FAR,train,1,5,-6.343297234441561,0,6,1,0.037,0.028,1.053,0.61167276,-0.01455488,0.10479577,-0.4455874,-0.045989007,1.4719715,0.0,0.0,0.0,0.5564039349555969,0.5564039349555969,link6
1764107996.9341283,d4pg_train,FAR,train,1,6,-6.3961817532990555,0,7,1,-0.022,-0.023,1.054,0.83792514,0.030488417,-0.087990485,-0.033807285,-0.03973272,1.6390411,0.0,0.0,0.0,0.4278761148452759,0.4278761148452759,link6
1764107998.3196218,d4pg_train,FAR,train,1,7,-6.191888495409972,0,8,1,-0.034,-0.256,0.995,1.4404217,-0.061202373,-0.43639547,0.1728671,-0.03501852,0.10904039,0.0,0.0,0.0,0.5335644483566284,0.5335644483566284,link6
1764107999.693985,d4pg_train,FAR,train,1,8,-6.3497816663396245,0,9,1,-0.091,-0.056,1.048,0.5181921,-0.18034708,0.1117502,-0.4767809,0.0395176,-1.0015378,0.0,0.0,0.0,0.5143575668334961,0.5143575668334961,link6
1764108001.0707874,d4pg_train,FAR,train,1,9,-6.665761238613891,0,10,1,0.065,0.012,1.044,0.250078,-0.07403682,0.2618276,-0.5815525,0.07361516,-0.44076094,0.0,0.0,0.0,0.25530505180358887,0.25530505180358887,link6
1764108002.4607494,d4pg_train,FAR,train,1,10,-6.33426379873795,0,11,1,0.011,0.03,1.049,1.096749,0.15510957,-0.2108312,-0.62112707,-0.053115226,-0.62126863,0.0,0.0,0.0,0.4897006154060364,0.4897006154060364,link6
1764108003.837177,d4pg_train,FAR,train,1,11,-6.370480428583422,0,12,1,0.037,-0.235,1.01,1.781123,-0.109207116,-0.33924663,-0.36601147,-0.025672248,-0.5827889,0.0,0.0,0.0,0.3542886972427368,0.3542886972427368,link6
1764108005.2339685,d4pg_train,FAR,train,1,12,-6.169868372090933,0,13,1,-0.008,-0.343,0.967,1.5441654,-0.17352495,-0.42267972,-0.29800162,0.030589834,-0.75896204,0.0,0.0,0.0,0.5914506316184998,0.5914506316184998,link6
