mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,dist_out,signed,closest_link
RANDOM,random,4,13,0.0,0,0,0,0.174,0.46,0.499,nan,nan,
RANDOM,random,4,14,0.0,0,0,0,-0.169,-0.634,0.38,nan,nan,
RANDOM,random,4,15,0.0,0,0,0,0.303,-0.454,0.389,nan,nan,
RANDOM,random,4,16,0.0,0,0,0,0.05,-0.584,0.581,nan,nan,
RANDOM,random,4,17,0.0,0,0,0,-0.524,-0.141,0.893,nan,nan,
RANDOM,random,4,18,0.0,0,0,0,-0.39,0.132,1.206,nan,nan,
RANDOM,random,4,19,0.0,0,0,0,0.132,0.462,1.096,nan,nan,
RANDOM,random,4,20,0.0,0,0,0,0.207,0.033,1.337,nan,nan,
RANDOM,random,4,21,0.0,0,0,0,0.085,0.481,0.63,nan,nan,
RANDOM,random,4,22,0.0,0,0,0,0.044,-0.583,0.647,nan,nan,
RANDOM,random,4,23,0.0,0,0,0,-0.59,0.632,0.811,nan,nan,
RANDOM,random,4,24,0.0,0,0,0,-0.004,0.214,0.719,nan,nan,
RANDOM,random,4,25,0.0,0,0,0,0.515,-0.093,0.748,nan,nan,
RANDOM,random,4,26,0.0,0,0,0,0.787,-0.059,0.97,nan,nan,
RANDOM,random,4,27,0.0,0,0,0,0.372,-0.045,0.603,nan,nan,
RANDOM,random,4,28,0.0,0,0,0,-0.093,-0.288,1.041,nan,nan,
RANDOM,random,4,29,0.0,0,0,0,-0.357,0.273,0.366,nan,nan,
RANDOM,random,4,30,0.0,0,0,0,0.66,-0.172,0.708,nan,nan,
RANDOM,random,4,31,0.0,0,0,0,-0.251,-0.078,1.245,nan,nan,
RANDOM,random,4,32,0.0,0,0,0,-0.223,0.165,0.579,nan,nan,
RANDOM,random,4,33,0.0,0,0,0,-0.393,-0.063,1.153,nan,nan,
RANDOM,random,4,34,0.0,0,0,0,0.202,0.23,1.067,nan,nan,
RANDOM,random,4,35,0.0,0,0,0,0.139,-0.083,1.23,nan,nan,
RANDOM,random,5,1,0.0,0,0,0,0.568,0.453,0.99,nan,nan,
RANDOM,random,5,2,0.0,0,0,0,-0.103,-0.24,1.336,nan,nan,
RANDOM,random,5,3,0.0,0,0,0,-0.052,-0.242,1.307,nan,nan,
RANDOM,random,5,4,0.0,0,0,0,-0.325,-0.339,0.521,nan,nan,
RANDOM,random,5,5,0.0,0,0,0,0.385,0.091,1.057,nan,nan,
RANDOM,random,5,6,0.0,0,0,0,-0.479,0.003,0.831,nan,nan,
RANDOM,random,5,7,0.0,0,0,0,0.304,-0.307,0.505,nan,nan,
RANDOM,random,5,8,0.0,0,0,0,-0.579,0.224,0.43,nan,nan,
RANDOM,random,5,9,0.0,0,0,0,-0.528,0.06,1.224,nan,nan,
RANDOM,random,5,10,0.0,0,0,0,0.484,0.034,1.03,nan,nan,
RANDOM,random,5,11,0.0,0,0,0,-0.411,0.277,1.157,nan,nan,
RANDOM,random,5,12,0.0,0,0,0,0.036,0.405,0.788,nan,nan,
RANDOM,random,5,13,0.0,0,0,0,0.77,-0.086,1.035,nan,nan,
RANDOM,random,5,14,0.0,0,0,0,0.201,-0.177,0.929,nan,nan,
RANDOM,random,5,15,0.0,0,0,0,0.493,-0.5,0.696,nan,nan,
RANDOM,random,5,16,0.0,0,0,0,-0.067,0.394,0.572,nan,nan,
RANDOM,random,5,17,0.0,0,0,0,-0.467,0.12,0.85,nan,nan,
RANDOM,random,5,18,0.0,0,0,0,0.066,0.214,0.914,nan,nan,
RANDOM,random,5,19,0.0,0,0,0,0.109,-0.285,0.168,nan,nan,
RANDOM,random,5,20,0.0,0,0,0,0.11,-0.301,0.323,nan,nan,
RANDOM,random,5,21,0.0,0,0,0,0.116,-0.691,1.096,nan,nan,
RANDOM,random,5,22,0.0,0,0,0,0.191,0.04,0.689,nan,nan,
RANDOM,random,5,23,0.0,0,0,0,0.025,-0.186,1.221,nan,nan,
RANDOM,random,5,24,0.0,0,0,0,-0.223,0.036,1.06,nan,nan,
RANDOM,random,5,25,0.0,0,0,0,0.275,-0.271,0.691,nan,nan,
RANDOM,random,5,26,0.0,0,0,0,-0.129,0.257,0.625,nan,nan,
RANDOM,random,5,27,0.0,0,0,0,-0.616,-0.266,0.85,nan,nan,
RANDOM,random,5,28,0.0,0,0,0,-0.536,-0.293,0.203,nan,nan,
RANDOM,random,5,29,0.0,0,0,0,-0.863,-0.11,0.8,nan,nan,
RANDOM,random,5,30,0.0,0,0,0,0.492,0.272,0.584,nan,nan,
RANDOM,random,5,31,0.0,0,0,0,0.398,-0.354,1.21,nan,nan,
RANDOM,random,5,32,0.0,0,0,0,-0.028,0.057,1.108,nan,nan,
RANDOM,random,5,33,0.0,0,0,0,-0.191,-0.051,1.175,nan,nan,
RANDOM,random,5,34,0.0,0,0,0,0.09,-0.399,0.698,nan,nan,
RANDOM,random,5,35,0.0,0,0,0,0.439,0.022,0.425,nan,nan,
RANDOM,random,6,1,0.0,0,0,0,-0.234,0.227,0.85,nan,nan,
RANDOM,random,6,2,0.0,0,0,0,-0.084,-0.586,1.146,nan,nan,
RANDOM,random,6,3,0.0,0,0,0,-0.584,0.025,0.805,nan,nan,
RANDOM,random,6,4,0.0,0,0,0,0.354,-0.014,0.331,nan,nan,
RANDOM,random,6,5,0.0,0,0,0,0.088,-0.689,0.525,nan,nan,
RANDOM,random,6,6,0.0,0,0,0,0.172,0.007,1.148,nan,nan,
RANDOM,random,6,7,0.0,0,0,0,0.172,0.007,1.149,nan,nan,
RANDOM,random,6,8,0.0,0,0,0,-0.106,0.488,0.428,nan,nan,
RANDOM,random,6,9,0.0,0,0,0,-0.227,0.717,0.381,nan,nan,
RANDOM,random,6,10,0.0,0,0,0,0.198,-0.56,0.496,nan,nan,
RANDOM,random,6,11,0.0,0,0,0,0.035,0.012,1.352,nan,nan,
RANDOM,random,6,12,0.0,0,0,0,-0.0,0.603,0.81,nan,nan,
RANDOM,random,6,13,0.0,0,0,0,-0.478,0.086,1.203,nan,nan,
RANDOM,random,6,14,0.0,0,0,0,0.438,-0.021,0.319,nan,nan,
RANDOM,random,6,15,0.0,0,0,0,0.413,0.099,1.268,nan,nan,
RANDOM,random,6,16,0.0,0,0,0,0.206,-0.18,1.026,nan,nan,
RANDOM,random,6,17,0.0,0,0,0,0.056,-0.298,0.392,nan,nan,
RANDOM,random,6,18,0.0,0,0,0,0.5,-0.771,0.505,nan,nan,
RANDOM,random,6,19,0.0,0,0,0,-0.308,0.083,0.486,nan,nan,
RANDOM,random,6,20,0.0,0,0,0,-0.126,-0.306,0.403,nan,nan,
RANDOM,random,6,21,0.0,0,0,0,-0.009,-0.323,0.418,nan,nan,
RANDOM,random,6,22,0.0,0,0,0,0.059,-0.171,1.049,nan,nan,
RANDOM,random,6,23,0.0,0,0,0,0.125,-0.426,1.052,nan,nan,
RANDOM,random,6,24,0.0,0,0,0,0.056,-0.226,1.254,nan,nan,
RANDOM,random,6,25,0.0,0,0,0,-0.149,0.523,1.084,nan,nan,
RANDOM,random,6,26,0.0,0,0,0,0.381,-0.027,0.175,nan,nan,
RANDOM,random,6,27,0.0,0,0,0,-0.244,0.029,1.169,nan,nan,
RANDOM,random,6,28,0.0,0,0,0,-0.633,0.207,0.273,nan,nan,
RANDOM,random,6,29,0.0,0,0,0,-0.907,0.143,0.563,nan,nan,
RANDOM,random,6,30,0.0,0,0,0,0.368,-0.517,0.576,nan,nan,
RANDOM,random,6,31,0.0,0,0,0,-0.085,0.185,0.736,nan,nan,
RANDOM,random,6,32,0.0,0,0,0,0.39,-0.146,0.402,nan,nan,
RANDOM,random,6,33,0.0,0,0,0,-0.069,0.195,0.931,nan,nan,
RANDOM,random,6,34,0.0,0,0,0,-0.155,-0.506,0.882,nan,nan,
RANDOM,random,6,35,0.0,0,0,0,0.177,0.087,1.027,nan,nan,
RANDOM,random,7,1,0.0,0,0,0,0.241,0.462,0.585,nan,nan,
RANDOM,random,7,2,0.0,0,0,0,0.078,-0.552,0.435,nan,nan,
RANDOM,random,7,3,0.0,0,0,0,-0.091,-0.069,1.308,nan,nan,
RANDOM,random,7,4,0.0,0,0,0,0.578,0.233,0.134,nan,nan,
RANDOM,random,7,5,0.0,0,0,0,-0.53,0.053,0.911,nan,nan,
RANDOM,random,7,6,0.0,0,0,0,-0.234,-0.371,1.038,nan,nan,
RANDOM,random,7,7,0.0,0,0,0,-0.112,-0.177,0.965,nan,nan,
RANDOM,random,7,8,0.0,0,0,0,0.191,0.4,0.924,nan,nan,
RANDOM,random,7,9,0.0,0,0,0,-0.07,-0.317,0.645,nan,nan,
RANDOM,random,7,10,0.0,0,0,0,0.025,-0.186,1.187,nan,nan,
RANDOM,random,7,11,0.0,0,0,0,-0.276,-0.17,0.922,nan,nan,
RANDOM,random,7,12,0.0,0,0,0,-0.334,-0.68,0.633,nan,nan,
RANDOM,random,7,13,0.0,0,0,0,0.176,0.419,1.049,nan,nan,
RANDOM,random,7,14,0.0,0,0,0,-0.44,-0.647,0.527,nan,nan,
RANDOM,random,7,15,0.0,0,0,0,-0.383,0.402,0.377,nan,nan,
RANDOM,random,7,16,0.0,0,0,0,-0.546,0.222,0.656,nan,nan,
RANDOM,random,7,17,0.0,0,0,0,0.347,-0.319,1.214,nan,nan,
RANDOM,random,7,18,0.0,0,0,0,-0.419,-0.238,0.571,nan,nan,
RANDOM,random,7,19,0.0,0,0,0,-0.274,0.062,1.094,nan,nan,
RANDOM,random,7,20,0.0,0,0,0,0.395,0.264,0.932,nan,nan,
RANDOM,random,7,21,0.0,0,0,0,0.383,-0.11,0.341,nan,nan,
RANDOM,random,7,22,0.0,0,0,0,0.333,0.473,0.871,nan,nan,
RANDOM,random,7,23,0.0,0,0,0,-0.243,-0.276,1.021,nan,nan,
RANDOM,random,7,24,0.0,0,0,0,-0.223,0.134,1.092,nan,nan,
RANDOM,random,7,25,0.0,0,0,0,-0.517,-0.029,1.065,nan,nan,
RANDOM,random,7,26,0.0,0,0,0,-0.032,-0.134,1.242,nan,nan,
RANDOM,random,7,27,0.0,0,0,0,0.261,0.343,0.572,nan,nan,
RANDOM,random,7,28,0.0,0,0,0,-0.858,-0.018,0.884,nan,nan,
RANDOM,random,7,29,0.0,0,0,0,0.812,0.324,0.925,nan,nan,
RANDOM,random,7,30,0.0,0,0,0,-0.398,0.491,0.913,nan,nan,
RANDOM,random,7,31,0.0,0,0,0,-0.062,0.195,1.255,nan,nan,
RANDOM,random,7,32,0.0,0,0,0,0.267,-0.172,0.412,nan,nan,
RANDOM,random,7,33,0.0,0,0,0,-0.27,0.009,0.547,nan,nan,
RANDOM,random,7,34,0.0,0,0,0,-0.696,-0.232,0.695,nan,nan,
RANDOM,random,7,35,0.0,0,0,0,-0.218,0.171,1.188,nan,nan,
RANDOM,random,8,1,0.0,0,0,0,0.358,-0.434,0.206,nan,nan,
RANDOM,random,8,2,0.0,0,0,0,0.169,-0.052,0.478,nan,nan,
RANDOM,random,8,3,0.0,0,0,0,-0.146,0.239,0.951,nan,nan,
RANDOM,random,8,4,0.0,0,0,0,-0.22,0.087,0.337,nan,nan,
RANDOM,random,8,5,0.0,0,0,0,0.363,-0.298,1.091,nan,nan,
RANDOM,random,8,6,0.0,0,0,0,-0.438,0.156,0.984,nan,nan,
RANDOM,random,8,7,0.0,0,0,0,0.208,-0.061,0.348,nan,nan,
RANDOM,random,8,8,0.0,0,0,0,-0.105,-0.519,0.993,nan,nan,
RANDOM,random,8,9,0.0,0,0,0,-0.03,-0.619,0.945,nan,nan,
RANDOM,random,8,10,0.0,0,0,0,-0.367,0.211,0.829,nan,nan,
RANDOM,random,8,11,0.0,0,0,0,-0.054,0.472,0.454,nan,nan,
RANDOM,random,8,12,0.0,0,0,0,0.1,-0.125,0.993,nan,nan,
RANDOM,random,8,13,0.0,0,0,0,0.005,0.125,1.318,nan,nan,
RANDOM,random,8,14,0.0,0,0,0,0.324,-0.046,0.831,nan,nan,
RANDOM,random,8,15,0.0,0,0,0,0.053,-0.035,1.183,nan,nan,
RANDOM,random,8,16,0.0,0,0,0,-0.165,-0.146,1.106,nan,nan,
RANDOM,random,8,17,0.0,0,0,0,0.038,-0.059,1.184,nan,nan,
RANDOM,random,8,18,0.0,0,0,0,0.124,-0.47,1.039,nan,nan,
RANDOM,random,8,19,0.0,0,0,0,0.064,-0.068,1.141,nan,nan,
RANDOM,random,8,20,0.0,0,0,0,-0.085,0.246,0.74,nan,nan,
RANDOM,random,8,21,0.0,0,0,0,0.086,-0.487,0.866,nan,nan,
RANDOM,random,8,22,0.0,0,0,0,0.104,-0.596,0.497,nan,nan,
RANDOM,random,8,23,0.0,0,0,0,-0.251,-0.519,0.776,nan,nan,
RANDOM,random,8,24,0.0,0,0,0,-0.076,0.096,1.185,nan,nan,
RANDOM,random,8,25,0.0,0,0,0,-0.228,0.279,1.267,nan,nan,
RANDOM,random,8,26,0.0,0,0,0,0.182,-0.048,0.95,nan,nan,
RANDOM,random,8,27,0.0,0,0,0,0.078,0.298,1.171,nan,nan,
RANDOM,random,8,28,0.0,0,0,0,-0.167,0.271,1.287,nan,nan,
RANDOM,random,8,29,0.0,0,0,0,0.087,0.078,0.882,nan,nan,
RANDOM,random,8,30,0.0,0,0,0,0.295,0.205,0.984,nan,nan,
RANDOM,random,8,31,0.0,0,0,0,0.357,0.422,1.232,nan,nan,
RANDOM,random,8,32,0.0,0,0,0,-0.498,0.007,0.802,nan,nan,
RANDOM,random,8,33,0.0,0,0,0,-0.227,0.003,1.03,nan,nan,
RANDOM,random,8,34,0.0,0,0,0,0.065,0.309,1.271,nan,nan,
RANDOM,random,8,35,0.0,0,0,0,0.01,-0.051,1.136,nan,nan,
RANDOM,random,9,1,0.0,0,0,0,0.143,0.46,0.354,nan,nan,
RANDOM,random,9,2,0.0,0,0,0,-0.033,-0.084,1.135,nan,nan,
RANDOM,random,9,3,0.0,0,0,0,-0.3,-0.008,0.491,nan,nan,
RANDOM,random,9,4,0.0,0,0,0,0.284,-0.167,1.11,nan,nan,
RANDOM,random,9,5,0.0,0,0,0,-0.103,0.279,0.928,nan,nan,
RANDOM,random,9,6,0.0,0,0,0,0.141,0.315,1.284,nan,nan,
RANDOM,random,9,7,0.0,0,0,0,0.368,-0.255,0.187,nan,nan,
RANDOM,random,9,8,0.0,0,0,0,-0.654,-0.252,0.589,nan,nan,
RANDOM,random,9,9,0.0,0,0,0,-0.069,0.196,1.29,nan,nan,
RANDOM,random,9,10,0.0,0,0,0,0.028,0.406,0.557,nan,nan,
RANDOM,random,9,11,0.0,0,0,0,0.46,0.158,1.282,nan,nan,
RANDOM,random,9,12,0.0,0,0,0,0.188,-0.359,0.89,nan,nan,
RANDOM,random,9,13,0.0,0,0,0,0.386,0.257,1.285,nan,nan,
RANDOM,random,9,14,0.0,0,0,0,0.294,-0.17,1.207,nan,nan,
RANDOM,random,9,15,0.0,0,0,0,-0.457,-0.065,0.696,nan,nan,
RANDOM,random,9,16,0.0,0,0,0,-0.278,-0.225,0.527,nan,nan,
RANDOM,random,9,17,0.0,0,0,0,-0.029,0.573,0.464,nan,nan,
RANDOM,random,9,18,0.0,0,0,0,-0.68,0.004,1.026,nan,nan,
RANDOM,random,9,19,0.0,0,0,0,0.114,0.253,1.349,nan,nan,
RANDOM,random,9,20,0.0,0,0,0,-0.021,0.186,0.636,nan,nan,
RANDOM,random,9,21,0.0,0,0,0,0.294,-0.077,1.244,nan,nan,
RANDOM,random,9,22,0.0,0,0,0,0.119,0.175,1.313,nan,nan,
RANDOM,random,9,23,0.0,0,0,0,-0.667,-0.211,1.012,nan,nan,
RANDOM,random,9,24,0.0,0,0,0,0.021,-0.02,1.231,nan,nan,
RANDOM,random,9,25,0.0,0,0,0,-0.09,-0.073,1.186,nan,nan,
RANDOM,random,9,26,0.0,0,0,0,0.332,-0.227,1.194,nan,nan,
RANDOM,random,9,27,0.0,0,0,0,0.019,0.052,1.386,nan,nan,
RANDOM,random,9,28,0.0,0,0,0,0.221,-0.197,0.184,nan,nan,
RANDOM,random,9,29,0.0,0,0,0,0.579,-0.294,0.357,nan,nan,
RANDOM,random,9,30,0.0,0,0,0,0.119,0.295,0.699,nan,nan,
RANDOM,random,9,31,0.0,0,0,0,0.275,-0.179,1.119,nan,nan,
RANDOM,random,9,32,0.0,0,0,0,0.101,-0.365,1.264,nan,nan,
RANDOM,random,9,33,0.0,0,0,0,0.392,-0.602,0.495,nan,nan,
RANDOM,random,9,34,0.0,0,0,0,0.045,0.153,1.221,nan,nan,
RANDOM,random,9,35,0.0,0,0,0,-0.195,0.221,0.817,nan,nan,
