ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1764103410.197888,ddpg_demo,FAR,demo,1,0,-7.425719587180534,0,0,0,0.089,-0.011,1.048,-0.12083928,0.013743227,0.16565126,-0.023715552,-0.028861767,-0.047053695,0.0,0.0,0.0,0.15008161962032318,0.15008161962032318,link6
1764103411.5847409,ddpg_demo,FAR,demo,1,1,-6.774899870072041,0,0,0,0.37,-0.32,0.758,-0.72134596,0.09834526,1.1022266,-0.21546009,-0.17140141,-0.29574677,0.0,0.0,0.0,0.1300457864999771,0.1300457864999771,link6
1764103412.9687376,ddpg_demo,FAR,demo,1,2,-6.486865531372861,0,0,0,0.431,-0.349,0.427,-0.69348127,0.20107773,1.671196,-0.43908864,-0.137785,-0.6203083,0.0,0.0,0.0,0.0782051533460617,0.0782051533460617,link6
1764103416.583622,ddpg_demo,FAR,demo,2,0,-6.674761425972743,0,0,0,-0.21,-0.085,0.749,0.5183294,0.19713245,-1.9925895,-0.0001247534,2.6097746,-2.743508e-05,0.0,0.0,0.0,0.09264998137950897,0.09264998137950897,link6
1764103418.0227854,ddpg_demo,MID,demo,2,1,-3.8452651404031943,0,0,0,0.34,-0.43,0.332,-0.7895756,0.27694193,1.6356552,0.64652294,-0.27532476,-1.2185847,0.0,0.0,0.0,69.29143524169922,69.29143524169922,link6
1764103419.416403,ddpg_demo,FAR,demo,2,2,-1.5113093660796255,0,0,0,-0.243,-0.061,0.026,-2.834447,0.5669259,2.4115417,2.727733,-0.49562976,-2.8055377,0.0,0.0,0.0,102.53828430175781,102.53828430175781,link6
1764103423.0282829,ddpg_demo,FAR,demo,3,0,-2.8102875297734213,0,0,0,-0.382,-0.241,0.124,-2.6429207,0.44627514,2.0532975,2.7528853,-0.57765895,-2.7751617,0.0,0.0,0.0,178.73641967773438,178.73641967773438,link6
1764103424.416297,ddpg_demo,FAR,demo,3,1,-1.0538842441179201,0,0,0,0.15,-0.084,0.036,-4.2789474,2.4886,2.7828736,-4.693033,-0.1443317,3.3952112,0.0,0.0,0.0,187.2825469970703,187.2825469970703,link6
1764103425.801611,ddpg_demo,FAR,demo,3,2,-0.6552373615721252,0,0,0,0.026,-0.105,0.015,-4.5977473,1.8521937,2.787263,-4.2835574,-0.22215635,-0.007848427,0.0,0.0,0.0,189.37673950195312,189.37673950195312,link6
