ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1764100416.8799849,ddpg_train,FAR,train,1,0,-6.3440007712566056,0,1,0,-0.016,0.001,1.055,-0.057128277,-0.0033824726,-0.025358897,0.003232206,-0.03179241,0.021944854,0.0,0.0,0.0,0.5931686758995056,0.5931686758995056,link6
1764100418.2622423,ddpg_train,FAR,train,1,1,-6.399541485972359,0,2,0,0.112,-0.041,1.04,-0.34651372,-0.0036327518,0.26652664,0.14090121,-0.05676529,0.22821353,0.0,0.0,0.0,0.37410837411880493,0.37410837411880493,link6
1764100419.6636024,ddpg_train,FAR,train,1,2,-6.366122138121044,0,3,0,0.121,-0.033,1.038,-0.26467544,-0.008557111,0.27370232,0.18496011,0.0015898064,0.2703177,0.0,0.0,0.0,0.39864832162857056,0.39864832162857056,link6
1764100421.0506926,ddpg_train,FAR,train,1,3,-6.56035395304188,0,4,0,0.121,-0.022,1.038,-0.18067063,-0.01791451,0.28434375,0.17898677,0.02235447,0.28699896,0.0,0.0,0.0,0.2851485013961792,0.2851485013961792,link6
1764100422.4324377,ddpg_train,FAR,train,1,4,-6.337884527136242,0,5,0,0.145,-0.045,1.024,-0.3307545,0.0004090807,0.41062212,-0.0764866,-0.39397418,0.28941664,0.0,0.0,0.0,0.3675194978713989,0.3675194978713989,link6
1764100423.8142214,ddpg_train,FAR,train,1,5,-6.3269280879107,0,6,0,0.124,-0.041,1.034,-0.31828678,0.0073682084,0.3192509,0.0033524188,-0.29747105,0.06811276,0.0,0.0,0.0,0.42180657386779785,0.42180657386779785,link6
1764100425.204354,ddpg_train,FAR,train,1,6,-6.315909721288642,0,7,0,0.059,-0.02,1.049,-0.30653787,-0.0024672535,0.18207282,0.040113963,-0.23745263,-0.11249863,0.0,0.0,0.0,0.6135764718055725,0.6135764718055725,link6
1764100426.5830615,ddpg_train,FAR,train,1,7,-6.31804784816507,0,8,0,-0.036,0.052,1.047,-0.7135139,0.0062142364,-0.06650569,-0.43267632,-0.30719018,0.050448984,0.0,0.0,0.0,0.5314570069313049,0.5314570069313049,link6
1764100427.9629247,ddpg_train,FAR,train,1,8,-6.37004542905258,0,9,0,0.028,0.001,1.05,-0.77032685,0.031303227,0.06895267,-0.50871795,-0.34278843,-0.086459555,0.0,0.0,0.0,0.43005871772766113,0.43005871772766113,link6
1764100429.3602843,ddpg_train,FAR,train,1,9,-6.329550730019375,0,10,0,0.082,-0.045,1.042,-0.76688105,0.063626386,0.15486403,-0.53403556,-0.40654883,-0.18487455,0.0,0.0,0.0,0.45580536127090454,0.45580536127090454,link6
1764100430.7446957,ddpg_train,FAR,train,1,10,-6.301113909930468,0,11,0,0.024,0.018,1.043,-0.65263057,0.04637568,0.03365697,-0.50757897,-0.49461824,-0.5448917,0.0,0.0,0.0,0.4815255403518677,0.4815255403518677,link6
1764100432.12212,ddpg_train,FAR,train,1,11,-6.2737840015111415,0,12,0,-0.045,0.061,1.041,-0.59523433,0.020375999,-0.11980681,-0.5625507,-0.3860666,-0.6061133,0.0,0.0,0.0,0.6097108125686646,0.6097108125686646,link6
1764100433.5084207,ddpg_train,FAR,train,1,12,-6.247445703266185,0,13,0,-0.111,0.094,1.029,-0.53149515,-0.0025008551,-0.22780867,-0.64249533,-0.3311402,-0.5568713,0.0,0.0,0.0,0.6026588678359985,0.6026588678359985,link6
1764100434.8884158,ddpg_train,FAR,train,1,13,-6.15377678017673,0,14,0,-0.155,0.074,1.01,-0.068222456,-0.0008681144,-0.31347257,-1.3194376,-0.5395897,-0.26260486,0.0,0.0,0.0,0.6604015231132507,0.6604015231132507,link6
1764100436.2647767,ddpg_train,FAR,train,1,14,-6.170179567904177,0,15,0,-0.161,0.052,1.013,-0.0396018,0.020231115,-0.32574895,-1.013131,-0.41884238,-0.29156995,0.0,0.0,0.0,0.6439040303230286,0.6439040303230286,link6
1764100437.6528463,ddpg_train,FAR,train,1,15,-6.232330938494966,0,16,0,-0.129,0.025,1.027,-0.021151897,0.05464619,-0.31646675,-0.71376747,-0.27678415,-0.3317464,0.0,0.0,0.0,0.5516500473022461,0.5516500473022461,link6
1764100439.0307133,ddpg_train,FAR,train,1,16,-6.270257911897127,0,17,0,-0.067,0.009,1.04,0.15167157,0.087571114,-0.24622336,-0.6583555,-0.24665046,-0.3018282,0.0,0.0,0.0,0.5678751468658447,0.5678751468658447,link6
1764100440.4194744,ddpg_train,FAR,train,1,17,-6.303900631270336,0,18,0,-0.03,0.02,1.045,-0.03724234,0.07906421,-0.13889016,-0.50989485,-0.31120422,-0.085880965,0.0,0.0,0.0,0.5110355615615845,0.5110355615615845,link6
1764100441.7975235,ddpg_train,FAR,train,1,18,-6.313704500028501,0,19,0,-0.001,0.018,1.046,-0.13479428,0.08441303,-0.07380909,-0.38926014,-0.37243044,0.06085183,0.0,0.0,0.0,0.49124443531036377,0.49124443531036377,link6
1764100443.188465,ddpg_train,FAR,train,1,19,-6.2073819497224,0,20,0,-0.079,-0.017,1.029,0.17567518,0.030699698,-0.08709715,0.06769027,-0.6037667,0.22459249,0.0,0.0,0.0,0.5851820111274719,0.5851820111274719,link6
1764100446.8311543,ddpg_train,FAR,train,2,0,-6.312354931162516,0,21,0,-0.062,0.003,1.049,-0.017004568,-0.004453417,-0.055576734,-0.065140195,-0.26701677,0.004042147,0.0,0.0,0.0,0.6523106098175049,0.6523106098175049,link6
1764100448.2061663,ddpg_train,FAR,train,2,1,-6.146595022454629,0,22,0,-0.152,0.02,1.011,-0.0494825,-0.015352781,-0.1367238,-0.16092205,-0.68292385,0.011561101,0.0,0.0,0.0,0.609712541103363,0.609712541103363,link6
1764100449.5930223,ddpg_train,FAR,train,2,2,-6.157887060179332,0,23,0,-0.058,0.005,1.021,0.06148987,-0.052189108,0.18584341,-0.09003997,-0.86144334,0.24200806,0.0,0.0,0.0,0.5429006814956665,0.5429006814956665,link6
1764100450.9695902,ddpg_train,FAR,train,2,3,-6.113021254045514,0,24,0,-0.083,0.014,1.014,0.020600347,-0.09753385,0.209814,-0.17236398,-0.91582066,0.35523468,0.0,0.0,0.0,0.6425859928131104,0.6425859928131104,link6
1764100452.346758,ddpg_train,FAR,train,2,4,-6.109241700430645,0,25,0,-0.15,0.037,1.004,-0.0701386,-0.16649397,0.19051139,-0.2586098,-0.9151644,0.43109393,0.0,0.0,0.0,0.5854330658912659,0.5854330658912659,link6
1764100453.7292168,ddpg_train,FAR,train,2,5,-6.145989181715866,0,26,0,-0.031,0.02,1.019,-0.120494455,-0.03443229,0.20461917,-0.17026128,-0.88452065,0.12018141,0.0,0.0,0.0,0.5185573697090149,0.5185573697090149,link6
1764100455.104494,ddpg_train,FAR,train,2,6,-6.129340427571328,0,27,0,-0.061,0.021,1.018,-0.22855563,-0.020187208,0.09690706,-0.059897535,-0.8727859,0.117086224,0.0,0.0,0.0,0.6310294270515442,0.6310294270515442,link6
1764100456.4833732,ddpg_train,FAR,train,2,7,-6.068700478214484,0,28,0,-0.131,0.041,1.0,-0.36128253,-0.01508884,-0.061979834,0.075955756,-0.9006265,0.14421894,0.0,0.0,0.0,0.5996415615081787,0.5996415615081787,link6
1764100457.8766358,ddpg_train,FAR,train,2,8,-5.991267998334664,0,29,0,-0.13,0.084,0.985,-0.44868132,-0.04392368,-0.02703083,-0.17985663,-1.0445087,0.020319412,0.0,0.0,0.0,0.6348085999488831,0.6348085999488831,link6
1764100459.2567034,ddpg_train,FAR,train,2,9,-6.151254391586033,0,30,0,-0.105,0.063,1.014,-0.4094191,-0.050929353,0.030434126,-0.17395417,-0.7726437,-0.16657911,0.0,0.0,0.0,0.5379353761672974,0.5379353761672974,link6
1764100460.6429143,ddpg_train,FAR,train,2,10,-6.288084988540661,0,31,0,-0.04,0.024,1.044,-0.36191985,-0.0378206,0.09032756,-0.1350774,-0.47757152,-0.37648967,0.0,0.0,0.0,0.5636017322540283,0.5636017322540283,link6
1764100462.0256958,ddpg_train,FAR,train,2,11,-6.053263652597744,0,32,0,-0.148,0.041,0.996,-0.30396894,0.028516747,-0.20372064,0.06563837,-0.79559857,-0.29065895,0.0,0.0,0.0,0.6623812317848206,0.6623812317848206,link6
1764100463.4680793,ddpg_train,FAR,train,2,12,-6.017356409874599,0,33,1,-0.146,0.021,0.99,-0.26995695,0.024785392,-0.15775119,0.21283746,-0.91498727,-0.22155239,0.0,0.0,0.0,0.6050111651420593,0.6050111651420593,link6
1764100464.8753674,ddpg_train,FAR,train,2,13,-5.777972112464362,0,34,1,-0.219,-0.015,0.937,-0.0028531742,-0.021640552,-0.22240993,0.14059116,-1.1937144,-0.06506128,0.0,0.0,0.0,0.7194029688835144,0.7194029688835144,link6
1764100466.2561436,ddpg_train,FAR,train,2,14,-5.997658795418959,0,35,1,-0.127,-0.041,0.988,0.17324552,-0.008354829,-0.034064595,0.18489656,-1.0284722,0.2817078,0.0,0.0,0.0,0.5755646824836731,0.5755646824836731,link6
1764100467.634395,ddpg_train,FAR,train,2,15,-6.068559193732132,0,36,1,-0.075,-0.045,1.005,0.21123047,-0.004059676,0.04234715,0.28607318,-0.9744192,0.2857255,0.0,0.0,0.0,0.5759308934211731,0.5759308934211731,link6
1764100469.0205002,ddpg_train,FAR,train,2,16,-6.0608436522036415,0,37,1,-0.077,-0.072,1.002,0.4293152,-0.012410482,0.016225886,0.33979365,-0.96975446,-0.1253416,0.0,0.0,0.0,0.5765907168388367,0.5765907168388367,link6
1764100470.407531,ddpg_train,FAR,train,2,17,-6.191215520486985,0,38,1,-0.017,-0.04,1.025,0.57676506,-0.03193202,0.17637165,0.27303123,-0.80042404,-0.0010705951,0.0,0.0,0.0,0.49423444271087646,0.49423444271087646,link6
1764100471.8005257,ddpg_train,FAR,train,2,18,-6.240979992352265,0,39,1,0.032,-0.002,1.026,0.5906085,-0.025494613,0.2926932,0.2321824,-0.78363925,0.012476393,0.0,0.0,0.0,0.4110780358314514,0.4110780358314514,link6
1764100473.3676054,ddpg_train,FAR,train,2,19,-6.2646980291397485,0,40,1,0.062,0.005,1.032,0.3127318,-0.009757472,0.29991066,0.19565709,-0.6396533,0.07671409,0.0,0.0,0.0,0.43987882137298584,0.43987882137298584,link6
1764100477.0392642,ddpg_train,FAR,train,3,0,-6.434782444200218,0,41,1,0.031,0.001,1.054,0.05224664,-0.003627075,0.09691299,0.09374956,-0.104368106,-0.020806028,0.0,0.0,0.0,0.38346463441848755,0.38346463441848755,link6
1764100478.4813724,ddpg_train,FAR,train,3,1,-6.355890181396425,0,42,1,0.044,0.001,1.05,0.17869562,-0.007653563,0.16089606,0.21660964,-0.24691868,0.22858566,0.0,0.0,0.0,0.45980292558670044,0.45980292558670044,link6
1764100479.869176,ddpg_train,FAR,train,3,2,-6.33227277505501,0,43,1,-0.015,-0.009,1.052,0.3259932,0.019294988,-0.022946956,0.14086555,-0.24606079,0.28491142,0.0,0.0,0.0,0.555190920829773,0.555190920829773,link6
1764100481.249248,ddpg_train,FAR,train,3,3,-6.289590315354961,0,44,1,-0.068,-0.03,1.044,0.39559042,0.041353334,-0.17781864,0.05657219,-0.21348368,0.25502887,0.0,0.0,0.0,0.6241279244422913,0.6241279244422913,link6
1764100482.6310256,ddpg_train,FAR,train,3,4,-6.199029191202354,0,45,1,-0.168,-0.028,1.018,0.16127837,0.03865387,-0.42984447,-0.2763934,0.002494119,0.21469113,0.0,0.0,0.0,0.670336127281189,0.670336127281189,link6
1764100484.01259,ddpg_train,FAR,train,3,5,-6.142944943552787,0,46,1,-0.199,-0.033,1.003,0.17367592,0.043231934,-0.48260605,-0.0799114,-0.10091577,0.19517343,0.0,0.0,0.0,0.7025091648101807,0.7025091648101807,link6
1764100485.414341,ddpg_train,FAR,train,3,6,-6.16674684458303,0,47,1,-0.193,-0.043,1.005,0.22523013,0.042619005,-0.46376747,0.0397832,-0.09452134,0.17863078,0.0,0.0,0.0,0.5465812683105469,0.5465812683105469,link6
1764100486.8056045,ddpg_train,FAR,train,3,7,-6.354335917828292,0,48,1,-0.015,-0.002,1.054,0.23266663,0.049337566,-0.13716651,0.1485951,0.061029408,0.18848257,0.0,0.0,0.0,0.5126579999923706,0.5126579999923706,link6
1764100488.3060775,ddpg_train,FAR,train,3,8,-6.321190861387218,0,49,1,-0.051,-0.006,1.05,0.11387056,0.03601854,-0.16534622,-0.047116946,-0.07506842,0.26022646,0.0,0.0,0.0,0.5902642607688904,0.5902642607688904,link6
1764100489.7026098,ddpg_train,FAR,train,3,9,-6.308464425297433,0,50,1,-0.087,0.0,1.044,0.040535238,0.025538396,-0.18252571,-0.16318369,-0.16620341,0.28215832,0.0,0.0,0.0,0.5392537713050842,0.5392537713050842,link6
1764100491.0918868,ddpg_train,FAR,train,3,10,-6.250188649667513,0,51,1,-0.115,-0.04,1.033,0.33034658,0.05701267,-0.34723622,0.2522728,-0.051568612,0.13633801,0.0,0.0,0.0,0.6289014220237732,0.6289014220237732,link6
1764100492.484981,ddpg_train,FAR,train,3,11,-6.102266064603559,0,52,1,-0.191,-0.094,0.994,0.4320722,0.04706164,-0.5055444,0.28708762,-0.23449543,0.20873673,0.0,0.0,0.0,0.7409372925758362,0.7409372925758362,link6
1764100493.8797507,ddpg_train,FAR,train,3,12,-5.90791736221638,0,53,1,-0.262,-0.154,0.936,0.48465568,0.006269507,-0.599347,0.26344272,-0.41309845,0.27395844,0.0,0.0,0.0,0.7320958971977234,0.7320958971977234,link6
1764100495.267758,ddpg_train,FAR,train,3,13,-6.2927260146138675,0,54,1,-0.159,-0.046,1.034,0.27257863,-0.06106836,-0.1958881,0.07199418,-0.05440976,0.4694843,0.0,0.0,0.0,0.6240909099578857,0.6240909099578857,link6
1764100496.6482022,ddpg_train,FAR,train,3,14,-6.298168205141052,0,55,1,-0.148,-0.061,1.036,0.40814704,-0.07132603,-0.22182325,0.122812994,0.08930082,0.41148934,0.0,0.0,0.0,0.63886958360672,0.63886958360672,link6
1764100498.0897005,ddpg_train,FAR,train,3,15,-6.259572630466703,0,56,1,-0.166,-0.104,1.024,0.5830833,-0.08114845,-0.31165284,0.18489178,0.21417974,0.34704977,0.0,0.0,0.0,0.709054172039032,0.709054172039032,link6
1764100499.14165,ddpg_train,FAR,train,3,16,-6.229374491318413,0,57,1,-0.224,-0.08,1.01,0.34547803,-0.09238327,-0.28628615,0.7693793,0.2859796,0.7214157,0.0,0.0,0.0,0.723777711391449,0.723777711391449,link6
