ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1763837595.4033945,ddpg_train,FAR,train,1,0,-6.240918938444404,0,1,0,-0.165,-0.119,1.019,0.6340822,-0.046320364,-0.36874038,-0.05723552,0.08787938,0.21502611,0.0,0.0,0.0,0.6681987643241882,0.6681987643241882,link6
1763837596.810529,ddpg_train,FAR,train,1,1,-6.200863094210145,0,2,0,-0.199,-0.181,0.997,0.7323956,-0.09932322,-0.39700046,-0.3379176,0.045078143,0.3541683,0.0,0.0,0.0,0.6918081641197205,0.6918081641197205,link6
1763837598.201268,ddpg_train,FAR,train,1,2,-6.0997466427165605,0,3,0,-0.253,-0.242,0.954,0.7573045,-0.13978665,-0.51097476,-0.57978714,0.032932326,0.46409556,0.0,0.0,0.0,0.7613690495491028,0.7613690495491028,link6
1763837599.5938401,ddpg_train,FAR,train,1,3,-6.12335466636753,0,4,0,-0.241,-0.167,0.977,0.6218362,-0.06858278,-0.49155927,-0.8056199,-0.054039493,0.4149693,0.0,0.0,0.0,0.739763617515564,0.739763617515564,link6
1763837600.9765835,ddpg_train,FAR,train,1,4,-6.1651173437997455,0,5,0,-0.25,-0.044,0.995,0.21562445,-0.053987037,-0.39887252,-0.48622072,-0.17912531,0.48595735,0.0,0.0,0.0,0.7156150937080383,0.7156150937080383,link6
1763837602.354787,ddpg_train,FAR,train,1,5,-6.224705761815384,0,6,0,-0.206,-0.004,1.015,0.052224994,-0.03655646,-0.32728875,-0.36404982,-0.15662839,0.56769997,0.0,0.0,0.0,0.6165961623191833,0.6165961623191833,link6
1763837603.734433,ddpg_train,FAR,train,1,6,-6.300381092970363,0,7,0,-0.117,0.002,1.041,-0.0017143463,0.003639966,-0.23503342,-0.3639459,-0.04546605,0.67920774,0.0,0.0,0.0,0.5806222558021545,0.5806222558021545,link6
1763837605.1234386,ddpg_train,FAR,train,1,7,-6.304139944340476,0,8,0,-0.065,0.028,1.045,-0.1579249,0.014484563,-0.0943211,-0.44790053,-0.32435533,0.70542943,0.0,0.0,0.0,0.5532699227333069,0.5532699227333069,link6
1763837606.5030057,ddpg_train,FAR,train,1,8,-6.272963677149842,0,9,0,-0.118,0.035,1.037,-0.1042122,-0.026910486,-0.13660546,-0.5590174,-0.33862957,0.7271157,0.0,0.0,0.0,0.653048574924469,0.653048574924469,link6
1763837607.8882139,ddpg_train,FAR,train,1,9,-6.270741614626765,0,10,0,-0.152,0.024,1.031,0.015466139,-0.04476314,-0.16876417,-0.68375546,-0.32102227,0.776982,0.0,0.0,0.0,0.5731122493743896,0.5731122493743896,link6
