ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1762899498.5657883,ddpg_train,FAR,train,1,0,-8.38124987180081,0,1,0,-0.02,0.042,1.392,0.08623093,0.032178443,-0.04836988,-0.170592,-0.2055482,-0.23783407,0.0,0.0,0.0,0.531495988368988,0.531495988368988,link6
1762899499.9391198,ddpg_train,FAR,train,1,1,-8.415603879472247,0,2,0,-0.001,0.052,1.389,0.1236181,0.03474409,-0.00027455942,-0.3270277,-0.31567556,-0.35241732,0.0,0.0,0.0,0.41895753145217896,0.41895753145217896,link6
1762899501.3161395,ddpg_train,FAR,train,1,2,-8.479305595337216,0,3,0,0.161,0.062,1.374,0.1282974,0.010645126,0.24885035,-0.46468276,-0.018010896,-0.22267513,0.0,0.0,0.0,0.3378043472766876,0.3378043472766876,link6
1762899502.694041,ddpg_train,FAR,train,1,3,-8.58187868259996,0,4,0,0.228,0.021,1.364,-0.08225626,0.057292465,0.25112483,-0.3585927,-0.0075960592,-0.35120526,0.0,0.0,0.0,0.2870420515537262,0.2870420515537262,link6
1762899504.07107,ddpg_train,FAR,train,1,4,-8.35969006891348,0,5,0,0.246,-0.015,1.363,-0.21438424,0.09528581,0.19933417,-0.29842937,0.014028742,-0.43316507,0.0,0.0,0.0,0.46238890290260315,0.46238890290260315,link6
1762899505.4462745,ddpg_train,FAR,train,1,5,-8.43239183512432,0,6,0,0.068,0.046,1.392,0.1576667,0.06157635,-0.02386616,-0.22654878,0.13521668,-0.029753488,0.0,0.0,0.0,0.43293797969818115,0.43293797969818115,link6
1762899506.8218272,ddpg_train,FAR,train,1,6,-8.404985137073949,0,7,0,0.061,0.047,1.392,0.15193067,0.05076126,-0.023707518,-0.11255337,0.15444973,-0.019913716,0.0,0.0,0.0,0.4822959899902344,0.4822959899902344,link6
1762899508.1990383,ddpg_train,FAR,train,1,7,-8.4695602550668,0,8,0,0.026,0.042,1.393,0.09718403,0.020163935,-0.022123877,-0.0073973443,0.18093738,-0.065279506,0.0,0.0,0.0,0.38508614897727966,0.38508614897727966,link6
1762899509.575198,ddpg_train,FAR,train,1,8,-8.458921747450047,0,9,0,0.138,0.043,1.381,0.053152643,0.048944104,0.07531807,-0.10043976,0.27495125,-0.34259507,0.0,0.0,0.0,0.3667832911014557,0.3667832911014557,link6
1762899510.9544353,ddpg_train,FAR,train,1,9,-9.196398056390741,0,10,0,0.221,0.038,1.361,0.0025986321,0.051484704,0.22770269,-0.13134107,0.24657291,-0.42731217,0.0,0.0,0.0,0.16924946010112762,0.16924946010112762,link6
1762899512.3310301,ddpg_train,FAR,train,1,10,-8.363535951682904,0,11,0,0.081,0.027,1.38,-0.074226476,-0.06783357,0.19307393,-0.21002078,0.25501183,-0.3308227,0.0,0.0,0.0,0.4302058815956116,0.4302058815956116,link6
