ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1764101626.4754014,ddpg_train,FAR,train,1,0,-6.370821459941905,0,1,0,0.005,0.0,1.055,-0.002294656,0.005833882,-0.0050400887,-0.014222251,0.014881142,0.03970637,0.0,0.0,0.0,0.4809728264808655,0.4809728264808655,link6
1764101627.8586345,ddpg_train,FAR,train,1,1,-6.331238434744664,0,2,0,-0.091,-0.023,1.049,0.25441098,-0.03447156,-0.1428857,0.052978408,0.02729589,0.39967296,0.0,0.0,0.0,0.602454662322998,0.602454662322998,link6
1764101629.2370703,ddpg_train,FAR,train,1,2,-6.3281517485868335,0,3,0,-0.102,-0.026,1.047,0.25180912,-0.028630221,-0.1627542,0.22627296,0.014391151,0.21432585,0.0,0.0,0.0,0.5844168066978455,0.5844168066978455,link6
1764101630.6241572,ddpg_train,FAR,train,1,3,-6.33657630252773,0,4,0,-0.088,-0.017,1.049,0.18694393,-0.018517716,-0.14609767,0.38019446,-0.01415185,0.09259937,0.0,0.0,0.0,0.5539382100105286,0.5539382100105286,link6
1764101632.0082262,ddpg_train,FAR,train,1,4,-6.321417271740821,0,5,0,-0.061,0.039,1.048,-0.30076942,-0.07384109,-0.07924044,0.52247417,0.32690153,0.14097096,0.0,0.0,0.0,0.5603245496749878,0.5603245496749878,link6
1764101633.403862,ddpg_train,FAR,train,1,5,-6.403491954576951,0,6,0,0.062,0.009,1.039,-0.22382274,-0.042416584,0.10189229,0.42611554,0.45901623,0.08802949,0.0,0.0,0.0,0.34535276889801025,0.34535276889801025,link6
1764101634.7956192,ddpg_train,FAR,train,1,6,-6.268974615887835,0,7,0,0.143,0.0,1.022,-0.14185871,-0.0042447024,0.19161297,0.3544654,0.4943002,0.021567326,0.0,0.0,0.0,0.41702866554260254,0.41702866554260254,link6
1764101636.1843047,ddpg_train,FAR,train,1,7,-6.3438300840301,0,8,0,-0.003,0.001,1.052,-0.19261898,-0.009904268,-0.061896816,-0.0043516266,0.27650988,-0.03883989,0.0,0.0,0.0,0.5057677626609802,0.5057677626609802,link6
1764101637.5723345,ddpg_train,FAR,train,1,8,-6.32972276400374,0,9,0,-0.011,-0.001,1.05,-0.31700164,-0.016695255,-0.07779523,-0.10849559,0.34903973,-0.0047686202,0.0,0.0,0.0,0.5137076377868652,0.5137076377868652,link6
1764101638.9555566,ddpg_train,FAR,train,1,9,-6.334292795868828,0,10,0,-0.01,-0.001,1.05,-0.40139833,-0.01708836,-0.06838768,-0.11692134,0.33452445,0.007604016,0.0,0.0,0.0,0.49907082319259644,0.49907082319259644,link6
