ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1762685976.3241966,ddpg_demo,FAR,demo,1,0,-4.910661102409456,0,0,0,0.232,0.387,1.03,0.7781942,-0.12472387,1.1980406,1.2814243,1.3141333,0.24841215,0.16351059,0.3449748,0.23274568,0.38834384083747864,0.38834384083747864,link6
1762685977.697157,ddpg_demo,FAR,demo,1,1,-2.204275691332143,0,0,0,-0.062,0.148,0.407,1.2788206,-0.39597794,2.5134714,0.6364867,2.1411738,-2.304942,0.16351059,0.3449748,0.23274568,0.3683668375015259,0.3683668375015259,link6
1762685979.0725,ddpg_demo,FAR,demo,1,2,-2.855297643512159,0,0,0,0.079,0.149,0.504,0.6866134,-0.31495324,2.5550246,2.5329587,2.8362114,-2.3762608,0.16351059,0.3449748,0.23274568,0.18522609770298004,0.18522609770298004,link6
1762685980.452183,ddpg_demo,FAR,demo,1,3,-5.822247826879368,0,0,0,0.191,0.128,0.477,0.34332493,-0.13537459,2.5963757,2.9500835,2.4980018,-2.4841244,0.16351059,0.3449748,0.23274568,0.026004821062088013,0.026004821062088013,link6
1762685981.9690096,ddpg_demo,NEAR,demo,1,4,-6.42446115562984,0,0,0,0.504,0.239,1.058,0.24097352,0.03463685,0.92566586,1.0101473,0.7122553,-0.9536132,0.16351059,0.3449748,0.23274568,0.15794554352760315,0.15794554352760315,link6
1762685985.599463,ddpg_demo,FAR,demo,2,0,-5.195571374828062,0,0,0,0.224,0.153,1.312,0.43111283,-0.05005601,0.508797,0.48576772,0.58094794,0.33988053,0.9404939,-0.033167705,0.8787106,0.46258074045181274,0.46258074045181274,link6
1762685986.9791598,ddpg_demo,FAR,demo,2,1,-6.96476370024044,0,0,0,-0.136,0.058,0.482,2.15965,-0.3671604,2.529842,1.2421677,2.781662,0.32361135,0.9404939,-0.033167705,0.8787106,0.44317156076431274,0.44317156076431274,link6
1762685988.3584442,ddpg_demo,FAR,demo,2,2,-6.887805988193495,0,0,0,-0.081,0.101,0.485,1.4371922,-0.45982617,2.5940633,1.7791497,2.7367394,-1.2023216,0.9404939,-0.033167705,0.8787106,0.2917976379394531,0.2917976379394531,link6
1762685989.7471159,ddpg_demo,FAR,demo,2,3,-8.058129182589443,0,0,0,0.021,0.116,0.525,0.67545056,-0.53604287,2.6001272,2.4271262,2.6714175,-2.3553176,0.9404939,-0.033167705,0.8787106,0.08772265911102295,0.08772265911102295,link6
1762685991.182209,ddpg_demo,MID,demo,2,4,-5.821455354638864,0,0,0,0.34,0.229,0.341,0.3430987,0.028560182,2.5480504,2.5870872,1.2632763,-1.2479023,0.9404939,-0.033167705,0.8787106,0.1916312277317047,0.1916312277317047,link6
