mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,dist_out,signed,closest_link
RANDOM,random,6,51,-1.0,0,0,0,-0.181,-0.274,0.982,nan,nan,
RANDOM,random,6,52,-1.0,0,0,0,-0.308,-0.12,0.566,nan,nan,
RANDOM,random,6,53,-1.0,0,0,0,-0.116,0.006,0.967,nan,nan,
RANDOM,random,6,54,-1.0,0,0,0,0.256,-0.378,0.466,nan,nan,
RANDOM,random,6,55,-1.0,0,0,0,0.014,0.394,1.29,nan,nan,
RANDOM,random,7,1,-1.0,0,0,0,-0.159,0.309,1.29,nan,nan,
RANDOM,random,7,2,-1.0,0,0,0,0.01,-0.309,1.091,nan,nan,
RANDOM,random,7,3,-1.0,0,0,0,-0.025,-0.598,0.908,nan,nan,
RANDOM,random,7,4,-1.0,0,0,0,-0.169,0.428,0.369,nan,nan,
RANDOM,random,7,5,-1.0,0,0,0,0.389,0.186,1.154,nan,nan,
RANDOM,random,7,6,-1.0,0,0,0,-0.233,0.104,0.685,nan,nan,
RANDOM,random,7,7,-1.0,0,0,0,-0.122,-0.196,1.189,nan,nan,
RANDOM,random,7,8,-1.0,0,0,0,0.039,0.038,1.358,nan,nan,
RANDOM,random,7,9,-1.0,0,0,0,0.105,0.646,0.877,nan,nan,
RANDOM,random,7,10,-1.0,0,0,0,-0.125,0.163,1.227,nan,nan,
RANDOM,random,7,11,-1.0,0,0,0,-0.82,-0.369,0.711,nan,nan,
RANDOM,random,7,12,-1.0,0,0,0,0.297,0.066,1.121,nan,nan,
RANDOM,random,7,13,-1.0,0,0,0,-0.038,-0.2,1.319,nan,nan,
RANDOM,random,7,14,-1.0,0,0,0,-0.206,-0.442,1.248,nan,nan,
RANDOM,random,7,15,-1.0,0,0,0,-0.127,-0.11,1.163,nan,nan,
RANDOM,random,7,16,-1.0,0,0,0,0.714,0.13,1.033,nan,nan,
RANDOM,random,7,17,-1.0,0,0,0,0.234,-0.023,1.205,nan,nan,
RANDOM,random,7,18,-1.0,0,0,0,-0.071,-0.036,1.173,nan,nan,
RANDOM,random,7,19,-1.0,0,0,0,0.115,-0.608,1.215,nan,nan,
RANDOM,random,7,20,-1.0,0,0,0,0.064,0.076,1.334,nan,nan,
RANDOM,random,7,21,-1.0,0,0,0,-0.669,0.49,0.357,nan,nan,
RANDOM,random,7,22,-1.0,0,0,0,0.247,0.503,0.096,nan,nan,
RANDOM,random,7,23,-1.0,0,0,0,0.022,0.125,1.323,nan,nan,
RANDOM,random,7,24,-1.0,0,0,0,0.222,-0.17,1.356,nan,nan,
RANDOM,random,7,25,-1.0,0,0,0,-0.067,-0.561,0.928,nan,nan,
RANDOM,random,7,26,-1.0,0,0,0,-0.337,0.199,1.203,nan,nan,
RANDOM,random,7,27,-1.0,0,0,0,0.095,0.301,0.52,nan,nan,
RANDOM,random,7,28,-1.0,0,0,0,0.456,-0.387,0.829,nan,nan,
RANDOM,random,7,29,-1.0,0,0,0,0.43,0.103,0.265,nan,nan,
RANDOM,random,7,30,-1.0,0,0,0,-0.014,0.184,1.283,nan,nan,
RANDOM,random,7,31,-1.0,0,0,0,-0.241,-0.054,1.12,nan,nan,
RANDOM,random,7,32,-1.0,0,0,0,0.078,-0.391,0.489,nan,nan,
RANDOM,random,7,33,-1.0,0,0,0,-0.063,0.173,0.685,nan,nan,
RANDOM,random,7,34,-1.0,0,0,0,0.019,-0.135,1.112,nan,nan,
RANDOM,random,7,35,-1.0,0,0,0,-0.189,-0.814,0.896,nan,nan,
RANDOM,random,7,36,-1.0,0,0,0,-0.193,-0.172,0.468,nan,nan,
RANDOM,random,7,37,-1.0,0,0,0,0.494,0.082,1.224,nan,nan,
RANDOM,random,7,38,-1.0,0,0,0,0.574,-0.024,1.115,nan,nan,
RANDOM,random,7,39,-1.0,0,0,0,-0.498,-0.102,1.157,nan,nan,
RANDOM,random,7,40,-1.0,0,0,0,0.151,-0.684,0.301,nan,nan,
RANDOM,random,7,41,-1.0,0,0,0,-0.283,-0.064,0.338,nan,nan,
RANDOM,random,7,42,-1.0,0,0,0,0.138,-0.498,1.153,nan,nan,
RANDOM,random,7,43,-1.0,0,0,0,0.235,0.539,0.278,nan,nan,
RANDOM,random,7,44,-1.0,0,0,0,0.075,0.121,1.322,nan,nan,
RANDOM,random,7,45,-1.0,0,0,0,-0.293,-0.483,0.925,nan,nan,
RANDOM,random,7,46,-1.0,0,0,0,0.155,0.624,0.402,nan,nan,
RANDOM,random,7,47,-1.0,0,0,0,0.281,-0.243,0.845,nan,nan,
RANDOM,random,7,48,-1.0,0,0,0,-0.555,0.09,0.965,nan,nan,
RANDOM,random,7,49,-1.0,0,0,0,0.122,0.708,0.728,nan,nan,
RANDOM,random,7,50,-1.0,0,0,0,0.443,-0.219,1.083,nan,nan,
RANDOM,random,7,51,-1.0,0,0,0,-0.15,0.49,1.021,nan,nan,
RANDOM,random,7,52,-1.0,0,0,0,0.308,0.3,1.313,nan,nan,
RANDOM,random,7,53,-1.0,0,0,0,0.051,-0.602,0.865,nan,nan,
RANDOM,random,7,54,-1.0,0,0,0,-0.229,0.354,1.009,nan,nan,
RANDOM,random,7,55,-1.0,0,0,0,0.77,0.27,0.954,nan,nan,
RANDOM,random,8,1,-1.0,0,0,0,-0.058,-0.308,1.159,nan,nan,
RANDOM,random,8,2,-1.0,0,0,0,0.125,0.239,1.166,nan,nan,
RANDOM,random,8,3,-1.0,0,0,0,-0.563,-0.198,0.902,nan,nan,
RANDOM,random,8,4,-1.0,0,0,0,-0.564,0.046,0.573,nan,nan,
RANDOM,random,8,5,-1.0,0,0,0,0.037,0.457,0.388,nan,nan,
RANDOM,random,8,6,-1.0,0,0,0,0.048,0.636,1.077,nan,nan,
RANDOM,random,8,7,-1.0,0,0,0,0.222,-0.153,1.182,nan,nan,
RANDOM,random,8,8,-1.0,0,0,0,0.331,0.055,1.055,nan,nan,
RANDOM,random,8,9,-1.0,0,0,0,0.016,0.441,1.099,nan,nan,
RANDOM,random,8,10,-1.0,0,0,0,0.158,0.447,1.11,nan,nan,
RANDOM,random,8,11,-1.0,0,0,0,0.268,-0.567,0.934,nan,nan,
RANDOM,random,8,12,-1.0,0,0,0,0.015,-0.053,1.264,nan,nan,
RANDOM,random,8,13,-1.0,0,0,0,0.396,-0.226,0.948,nan,nan,
RANDOM,random,8,14,-1.0,0,0,0,-0.126,-0.038,0.577,nan,nan,
RANDOM,random,8,15,-1.0,0,0,0,0.36,0.381,0.973,nan,nan,
RANDOM,random,8,16,-1.0,0,0,0,-0.057,-0.375,0.468,nan,nan,
RANDOM,random,8,17,-1.0,0,0,0,-0.09,-0.313,0.465,nan,nan,
RANDOM,random,8,18,-1.0,0,0,0,0.392,-0.338,1.097,nan,nan,
RANDOM,random,8,19,-1.0,0,0,0,0.573,-0.333,1.0,nan,nan,
RANDOM,random,8,20,-1.0,0,0,0,0.089,0.068,1.206,nan,nan,
RANDOM,random,8,21,-1.0,0,0,0,-0.474,0.206,0.549,nan,nan,
RANDOM,random,8,22,-1.0,0,0,0,0.282,0.297,0.345,nan,nan,
RANDOM,random,8,23,-1.0,0,0,0,0.222,0.662,0.953,nan,nan,
RANDOM,random,8,24,-1.0,0,0,0,-0.462,-0.041,0.629,nan,nan,
RANDOM,random,8,25,-1.0,0,0,0,-0.271,0.553,0.471,nan,nan,
RANDOM,random,8,26,-1.0,0,0,0,-0.349,-0.385,1.226,nan,nan,
RANDOM,random,8,27,-1.0,0,0,0,0.28,-0.12,1.099,nan,nan,
RANDOM,random,8,28,-1.0,0,0,0,0.435,0.184,1.017,nan,nan,
RANDOM,random,8,29,-1.0,0,0,0,0.159,-0.138,1.127,nan,nan,
RANDOM,random,8,30,-1.0,0,0,0,0.587,0.288,0.873,nan,nan,
RANDOM,random,8,31,-1.0,0,0,0,-0.007,-0.069,1.266,nan,nan,
RANDOM,random,8,32,-1.0,0,0,0,-0.508,0.339,1.055,nan,nan,
RANDOM,random,8,33,-1.0,0,0,0,-0.138,0.405,1.003,nan,nan,
RANDOM,random,8,34,-1.0,0,0,0,-0.538,0.195,0.999,nan,nan,
RANDOM,random,8,35,-1.0,0,0,0,-0.585,0.261,0.372,nan,nan,
RANDOM,random,8,36,-1.0,0,0,0,-0.264,-0.274,0.945,nan,nan,
RANDOM,random,8,37,-1.0,0,0,0,-0.015,0.659,0.967,nan,nan,
RANDOM,random,8,38,-1.0,0,0,0,0.587,-0.272,0.608,nan,nan,
RANDOM,random,8,39,-1.0,0,0,0,0.075,-0.34,0.241,nan,nan,
RANDOM,random,8,40,-1.0,0,0,0,-0.267,-0.241,0.874,nan,nan,
RANDOM,random,8,41,-1.0,0,0,0,-0.017,-0.087,1.079,nan,nan,
RANDOM,random,8,42,-1.0,0,0,0,0.007,0.293,1.059,nan,nan,
RANDOM,random,8,43,-1.0,0,0,0,0.308,0.403,0.373,nan,nan,
RANDOM,random,8,44,-1.0,0,0,0,0.16,-0.512,0.608,nan,nan,
RANDOM,random,8,45,-1.0,0,0,0,0.027,-0.429,0.48,nan,nan,
RANDOM,random,8,46,-1.0,0,0,0,-0.366,-0.313,0.74,nan,nan,
RANDOM,random,8,47,-1.0,0,0,0,-0.068,0.38,0.673,nan,nan,
RANDOM,random,8,48,-1.0,0,0,0,0.127,0.534,0.802,nan,nan,
RANDOM,random,8,49,-1.0,0,0,0,0.078,-0.466,0.182,nan,nan,
RANDOM,random,8,50,-1.0,0,0,0,0.446,-0.197,1.036,nan,nan,
RANDOM,random,8,51,-1.0,0,0,0,-0.018,0.152,1.205,nan,nan,
RANDOM,random,8,52,-1.0,0,0,0,0.288,-0.572,0.77,nan,nan,
RANDOM,random,8,53,-1.0,0,0,0,0.413,0.665,0.772,nan,nan,
RANDOM,random,8,54,-1.0,0,0,0,0.339,0.426,1.178,nan,nan,
RANDOM,random,8,55,-1.0,0,0,0,-0.008,0.243,1.288,nan,nan,
RANDOM,random,9,1,-1.0,0,0,0,0.054,0.466,1.149,nan,nan,
RANDOM,random,9,2,-1.0,0,0,0,0.02,-0.104,1.307,nan,nan,
RANDOM,random,9,3,-1.0,0,0,0,-0.84,0.2,0.369,nan,nan,
RANDOM,random,9,4,-1.0,0,0,0,-0.523,0.138,0.952,nan,nan,
RANDOM,random,9,5,-1.0,0,0,0,0.082,0.115,1.179,nan,nan,
RANDOM,random,9,6,-1.0,0,0,0,-0.376,-0.218,0.919,nan,nan,
RANDOM,random,9,7,-1.0,0,0,0,0.058,-0.196,1.28,nan,nan,
RANDOM,random,9,8,-1.0,0,0,0,0.665,-0.121,1.032,nan,nan,
RANDOM,random,9,9,-1.0,0,0,0,-0.082,0.328,1.151,nan,nan,
RANDOM,random,9,10,-1.0,0,0,0,-0.249,-0.238,1.131,nan,nan,
RANDOM,random,9,11,-1.0,0,0,0,0.198,-0.275,0.852,nan,nan,
RANDOM,random,9,12,-1.0,0,0,0,0.042,0.037,1.388,nan,nan,
RANDOM,random,9,13,-1.0,0,0,0,-0.63,-0.058,0.314,nan,nan,
RANDOM,random,9,14,-1.0,0,0,0,-0.465,0.164,0.188,nan,nan,
RANDOM,random,9,15,-1.0,0,0,0,0.025,-0.053,1.286,nan,nan,
RANDOM,random,9,16,-1.0,0,0,0,-0.139,0.248,0.986,nan,nan,
RANDOM,random,9,17,-1.0,0,0,0,0.218,-0.092,0.599,nan,nan,
RANDOM,random,9,18,-1.0,0,0,0,-0.01,0.054,1.222,nan,nan,
RANDOM,random,9,19,-1.0,0,0,0,-0.385,0.21,1.143,nan,nan,
RANDOM,random,9,20,-1.0,0,0,0,0.227,0.814,0.995,nan,nan,
RANDOM,random,9,21,-1.0,0,0,0,0.486,0.218,1.025,nan,nan,
RANDOM,random,9,22,-1.0,0,0,0,0.157,-0.465,0.682,nan,nan,
RANDOM,random,9,23,-1.0,0,0,0,-0.355,-0.177,0.462,nan,nan,
RANDOM,random,9,24,-1.0,0,0,0,0.395,0.002,0.134,nan,nan,
RANDOM,random,9,25,-1.0,0,0,0,-0.264,0.5,0.851,nan,nan,
RANDOM,random,9,26,-1.0,0,0,0,0.669,0.195,0.585,nan,nan,
RANDOM,random,9,27,-1.0,0,0,0,0.068,-0.07,1.002,nan,nan,
RANDOM,random,9,28,-1.0,0,0,0,0.3,-0.44,0.422,nan,nan,
RANDOM,random,9,29,-1.0,0,0,0,0.308,0.599,0.971,nan,nan,
RANDOM,random,9,30,-1.0,0,0,0,0.445,-0.305,0.569,nan,nan,
RANDOM,random,9,31,-1.0,0,0,0,0.285,-0.213,1.23,nan,nan,
RANDOM,random,9,32,-1.0,0,0,0,-0.003,0.117,0.919,nan,nan,
RANDOM,random,9,33,-1.0,0,0,0,0.144,0.353,1.093,nan,nan,
RANDOM,random,9,34,-1.0,0,0,0,-0.08,0.323,1.347,nan,nan,
RANDOM,random,9,35,-1.0,0,0,0,0.495,-0.049,0.696,nan,nan,
RANDOM,random,9,36,-1.0,0,0,0,0.377,-0.17,1.058,nan,nan,
RANDOM,random,9,37,-1.0,0,0,0,-0.408,-0.264,0.412,nan,nan,
RANDOM,random,9,38,-1.0,0,0,0,0.153,-0.092,0.429,nan,nan,
RANDOM,random,9,39,-1.0,0,0,0,-0.019,-0.315,0.953,nan,nan,
RANDOM,random,9,40,-1.0,0,0,0,0.275,-0.138,1.028,nan,nan,
RANDOM,random,9,41,-1.0,0,0,0,0.253,0.184,1.096,nan,nan,
RANDOM,random,9,42,-1.0,0,0,0,0.052,0.606,1.225,nan,nan,
RANDOM,random,9,43,-1.0,0,0,0,0.476,0.32,0.586,nan,nan,
RANDOM,random,9,44,-1.0,0,0,0,-0.137,0.527,0.36,nan,nan,
RANDOM,random,9,45,-1.0,0,0,0,0.729,0.273,0.974,nan,nan,
RANDOM,random,9,46,-1.0,0,0,0,0.339,-0.092,0.168,nan,nan,
RANDOM,random,9,47,-1.0,0,0,0,-0.21,0.399,0.681,nan,nan,
RANDOM,random,9,48,-1.0,0,0,0,-0.144,-0.328,0.204,nan,nan,
RANDOM,random,9,49,-1.0,0,0,0,0.166,-0.114,0.966,nan,nan,
RANDOM,random,9,50,-1.0,0,0,0,0.17,0.195,1.008,nan,nan,
RANDOM,random,9,51,-1.0,0,0,0,0.46,-0.232,1.179,nan,nan,
RANDOM,random,9,52,-1.0,0,0,0,0.373,-0.312,0.805,nan,nan,
RANDOM,random,9,53,-1.0,0,0,0,0.473,-0.368,0.939,nan,nan,
RANDOM,random,9,54,-1.0,0,0,0,-0.562,0.279,0.9,nan,nan,
RANDOM,random,9,55,-1.0,0,0,0,-0.015,0.067,1.08,nan,nan,
