ts,run_tag,mode,phase,ep,step,reward,done,mem_len,learn_flag,ee_x,ee_y,ee_z,j1,j2,j3,j4,j5,j6,sphere_x,sphere_y,sphere_z,dist_out,signed,closest_link
1762619423.4653041,ddpg_demo,FAR,demo,1,0,-3.8094522573675356,0,0,0,0.181,0.095,1.349,0.26023477,-0.04100732,0.3723481,0.36748275,0.43555346,0.23210116,0.6652349,-0.053647824,0.99397415,0.3931606411933899,0.3931606411933899,link6
1762619424.8404703,ddpg_demo,FAR,demo,1,1,-5.705676433536067,0,0,0,-0.111,0.098,0.49,1.9271061,-0.3534411,2.5384002,1.5404849,2.8793788,0.33651745,0.6652349,-0.053647824,0.99397415,0.41516971588134766,0.41516971588134766,link6
1762619426.219211,ddpg_demo,FAR,demo,1,2,-6.103526266584531,0,0,0,-0.065,0.14,0.478,1.243383,-0.42983246,2.601983,1.7053983,2.561542,-1.0688545,0.6652349,-0.053647824,0.99397415,0.20966178178787231,0.20966178178787231,link6
1762619427.5935166,ddpg_demo,FAR,demo,1,3,-5.959660338911979,0,0,0,0.203,0.096,0.516,-0.022252694,-0.29554626,2.5138478,2.2483926,2.4556675,-1.1248484,0.6652349,-0.053647824,0.99397415,0.09833172708749771,0.09833172708749771,link6
1762619429.0263612,ddpg_demo,MID,demo,1,4,-6.411104448224918,0,0,0,-0.003,0.327,0.263,1.6843626,-0.09977865,2.5593197,1.7358534,-0.59816945,-2.0416589,0.6652349,-0.053647824,0.99397415,0.47102728486061096,0.47102728486061096,link6
1762619432.6586707,ddpg_demo,FAR,demo,2,0,-6.795382652002409,0,0,0,-0.184,0.134,0.466,2.1819162,-0.12023796,2.4884202,1.3546237,2.834183,0.90808946,0.91179186,0.23897916,0.7004565,0.47704586386680603,0.47704586386680603,link6
1762619434.0327294,ddpg_demo,FAR,demo,2,1,-6.357721400202432,0,0,0,-0.103,0.16,0.498,1.4863206,-0.3922741,2.5618424,1.9546046,2.4293106,-1.5817983,0.91179186,0.23897916,0.7004565,0.3642597496509552,0.3642597496509552,link6
1762619435.4107075,ddpg_demo,FAR,demo,2,2,-7.748815600395947,0,0,0,-0.001,0.169,0.513,0.8697125,-0.4866852,2.6188166,2.3149,2.345059,-2.113763,0.91179186,0.23897916,0.7004565,0.08476877957582474,0.08476877957582474,link6
1762619436.844926,ddpg_demo,MID,demo,2,3,-4.838641197060944,0,0,0,0.282,0.257,0.401,0.46390933,0.040977363,2.5236576,2.5144966,1.7869756,-0.8237416,0.91179186,0.23897916,0.7004565,0.2035493701696396,0.2035493701696396,link6
1762619438.2210286,ddpg_demo,FAR,demo,2,4,-5.873705897906395,0,0,0,0.083,0.356,0.21,1.1861601,0.061674073,2.5681157,1.8116981,0.24944279,-1.3301667,0.91179186,0.23897916,0.7004565,0.45474371314048767,0.45474371314048767,link6
1762619441.8546288,ddpg_demo,FAR,demo,3,0,-3.2746784050040776,0,0,0,-0.045,0.257,0.538,1.4637012,-0.20730112,2.2905338,0.90388227,2.7166626,-0.9074745,0.18998612,-0.13627629,0.79544514,0.3716396987438202,0.3716396987438202,link6
1762619443.2461483,ddpg_demo,FAR,demo,3,1,-3.5618035015198553,0,0,0,0.047,0.138,0.478,0.79878527,-0.31493992,2.5873733,1.8422233,2.9415925,-1.5459402,0.18998612,-0.13627629,0.79544514,0.17120425403118134,0.17120425403118134,link6
